Customer_ID,Full_Name,Age,Gender,Occupation,Is_Active,Region_ID
28248,Zahro Rumaysayeva,50,Erkak,Dasturchi,True,4
28249,Milana Osiyeva,39,Ayol,Ishlab chiqaruvchi,True,14
28250,Rumaysa Muslimaeva,58,Erkak,Muhandis,True,5
28251,Muhammadsafoev Muhammadumar,29,Erkak,Tadbirkor,True,12
28252,Madinaeva E’zoza,20,Ayol,Muhandis,True,4
28253,Hasan Usmonov,22,Ayol,Talaba,True,12
28254,Sardorov Muhammadamin,39,Ayol,Huquqshunos,True,7
28255,Abdulhamidov Habib,40,Erkak,Tadbirkor,True,11
28256,Asilayeva Odina,75,Erkak,Huquqshunos,True,4
28257,Mahdiev Umar,77,Erkak,Huquqshunos,True,9
28258,Ruhshona Muslimaeva,42,Erkak,Dasturchi,True,9
28259,Abdulhamidov Fuzayl,71,Erkak,Huquqshunos,True,6
28260,Jahongir Umarov,34,Ayol,Tadbirkor,False,8
28261,Iymona Alzinova,19,Ayol,Muhandis,True,2
28262,Muhammadaziz Muhammadaminov,46,Erkak,Nafaqaxo‘r,True,1
28263,Akbarov Miran,78,Erkak,Boshqa,False,4
28264,Laylo Mubinova,25,Ayol,Tadbirkor,True,4
28265,Halidov Daler,57,Ayol,Savdogar,True,7
28266,Ansorova Elif,36,Erkak,Boshqa,True,4
28267,Samirova Zinnura,78,Ayol,Boshqa,True,5
28268,Bibisorayeva Bonu,41,Ayol,Nafaqaxo‘r,True,10
28269,Shohjahonov Muhammadali,59,Erkak,Savdogar,True,7
28270,Ruqiya Shahnozova,45,Erkak,Ishlab chiqaruvchi,True,14
28271,Nilufarova Maryam,68,Ayol,Boshqa,True,2
28272,Jamshidov Sanjar,24,Ayol,Muhandis,True,14
28273,Ahmad Damirov,66,Ayol,Nafaqaxo‘r,True,6
28274,Malakova Aylin,66,Ayol,Savdogar,True,1
28275,Sanjar Shahriyorov,40,Erkak,Boshqa,True,1
28276,Shahnozova Samiya,50,Erkak,Nafaqaxo‘r,True,13
28277,Sevinchova Muizza,72,Erkak,Talaba,True,10
28278,Sabina Ruhshonova,62,Ayol,Tadbirkor,True,11
28279,Samirov Jasur,44,Erkak,Huquqshunos,True,2
28280,Muhammadumar Otabekov,58,Erkak,Huquqshunos,True,14
28281,Osiyo Mubinova,23,Erkak,Talaba,True,1
28282,Ruqiya Mumtozova,60,Ayol,Hisobchi,True,7
28283,Aliya Oyshayeva,56,Erkak,Boshqa,True,6
28284,Usmonov Fuzayl,54,Erkak,O‘qituvchi,True,11
28285,Hadijayeva Nuriya,18,Ayol,Tadbirkor,True,3
28286,Jasminova Omina,68,Erkak,Boshqa,True,11
28287,Safiya Roziyayeva,37,Erkak,Dasturchi,True,8
28288,Asadov Abdulloh,64,Ayol,Dasturchi,True,3
28289,Zahroyeva Ifora,65,Erkak,Talaba,True,7
28290,Abdurahmonov Ahmad,45,Erkak,Nafaqaxo‘r,True,13
28291,Nozimova Dilnoz,66,Erkak,Tadbirkor,True,7
28292,Muhammadayub Muhammadziyoev,59,Ayol,Shifokor,True,6
28293,Yusuf Azizov,35,Erkak,Nafaqaxo‘r,True,8
28294,Temir Shohruxov,55,Erkak,Dasturchi,True,8
28295,Mumtozova Yasina,66,Ayol,Tadbirkor,True,10
28296,Milana Roziyayeva,20,Erkak,Nafaqaxo‘r,True,3
28297,Murod Muhammadamirov,30,Ayol,Muhandis,True,13
28298,Muhammadsafoev Bilol,62,Erkak,Shifokor,True,9
28299,Gabriel Abdulhamidov,18,Ayol,Muhandis,True,2
28300,Yunus Ja’farov,80,Ayol,Huquqshunos,True,13
28301,Rumaysa Charosova,78,Erkak,Boshqa,True,4
28302,Ibrohimov Shohjahon,27,Erkak,O‘qituvchi,True,3
28303,Ibrohim Abubakrov,57,Ayol,Talaba,True,8
28304,Habibov Muhammadziyo,21,Erkak,Talaba,True,2
28305,Azizov Temir,51,Ayol,Ishlab chiqaruvchi,True,5
28306,Soliha Osiyeva,63,Ayol,Shifokor,True,9
28307,Yahyo Muhammadziyoev,57,Erkak,Nafaqaxo‘r,True,3
28308,Hadichayeva Rayhona,34,Erkak,Shifokor,True,2
28309,Nozima Sarvinozova,79,Ayol,Huquqshunos,True,1
28310,Farangizova Bonu,32,Erkak,Talaba,True,8
28311,Mursalinaeva Amina,48,Erkak,Boshqa,True,12
28312,Zakariyoev Dovud,25,Ayol,Hisobchi,True,2
28313,Damirov Jamshid,18,Ayol,Huquqshunos,True,14
28314,Ruqiya Solihayeva,60,Ayol,Hisobchi,True,2
28315,Farzonova Sadia,75,Erkak,Shifokor,True,8
28316,Zarina Nilufarova,24,Ayol,Tadbirkor,True,3
28317,Samandar Amirov,40,Ayol,Shifokor,True,12
28318,Jahongirov Daler,68,Erkak,Ishlab chiqaruvchi,False,4
28319,Muhammadumar Nurmuhammadov,65,Ayol,Tadbirkor,True,1
28320,Mursalinaeva Sevinch,79,Ayol,Talaba,False,12
28321,Sevinchova Amira,49,Erkak,Hisobchi,True,13
28322,Jamshidov Murod,23,Ayol,Nafaqaxo‘r,True,14
28323,Yunus Akobirov,22,Ayol,Muhandis,True,3
28324,Ali Jahongirov,21,Ayol,Nafaqaxo‘r,True,14
28325,Osiyeva Nuriya,40,Ayol,Huquqshunos,True,2
28326,Nilufarova Sakina,80,Erkak,Ishlab chiqaruvchi,True,14
28327,Anisayeva Roziya,18,Erkak,O‘qituvchi,True,2
28328,Isfandiyor Miranov,24,Ayol,Ishlab chiqaruvchi,True,14
28329,Zubayrov Umar,46,Ayol,Huquqshunos,True,14
28330,Zakiyaxon Sabrinova,69,Erkak,Huquqshunos,True,6
28331,Muhammadayubov Zubayr,41,Ayol,Savdogar,True,10
28332,Malika Zinnurova,45,Erkak,Shifokor,True,8
28333,Malak Asilayeva,24,Ayol,Muhandis,True,10
28334,Malika Ansorova,80,Ayol,O‘qituvchi,False,7
28335,Samandar Amirov,56,Ayol,Shifokor,True,9
28336,Yunus Salohiddinov,60,Ayol,Hisobchi,True,14
28337,Saminova Hadija,20,Ayol,Dasturchi,True,6
28338,Laylo Fotimayeva,70,Ayol,Huquqshunos,True,1
28339,Umar Mironov,65,Ayol,Boshqa,True,7
28340,Diyora Shukronova,23,Ayol,Dasturchi,True,8
28341,Charos Muxlisayeva,75,Erkak,O‘qituvchi,False,7
28342,Imona Sarvinozova,26,Ayol,Savdogar,False,8
28343,Sumayya Rayhonova,27,Erkak,Boshqa,True,14
28344,Zakiyaxon Habibova,22,Ayol,Ishlab chiqaruvchi,True,12
28345,Sevinch Ansorova,45,Ayol,Ishlab chiqaruvchi,True,14
28346,Milana Alzinova,80,Erkak,Boshqa,True,2
28347,Anisayeva Rayhona,37,Ayol,Boshqa,False,4
28348,Munisa Feruzova,78,Ayol,Savdogar,False,14
28349,Farizayeva Dilnoz,53,Erkak,Muhandis,True,11
28350,Shukronova Mushtariy,53,Erkak,O‘qituvchi,False,6
28351,Sanjar Dalerov,18,Erkak,Talaba,False,10
28352,Yasmina Muslimaeva,34,Ayol,Talaba,True,10
28353,Shahzodov Sardor,24,Ayol,Talaba,True,1
28354,Anisayeva Amira,71,Ayol,Muhandis,False,5
28355,Ayub Otabekov,19,Erkak,Nafaqaxo‘r,True,3
28356,Salohiddinov Alinur,65,Ayol,Hisobchi,False,14
28357,Salohiddin Miranov,34,Ayol,Dasturchi,True,13
28358,Doniyor Muhammadumarov,68,Erkak,Hisobchi,True,14
28359,Akmal Diyorov,25,Ayol,Ishlab chiqaruvchi,True,12
28360,Aylinova Ansora,19,Erkak,Tadbirkor,True,12
28361,Muhammadamirov Umar,65,Erkak,Nafaqaxo‘r,False,10
28362,Abduazizov Muhammadumar,58,Ayol,Boshqa,True,14
28363,Oysha Aliyeva,19,Erkak,Talaba,True,5
28364,Bonueva Omina,68,Erkak,Ishlab chiqaruvchi,True,8
28365,Fuzayl Akbarov,18,Ayol,Tadbirkor,True,7
28366,Otabek Ayubov,20,Erkak,Boshqa,True,3
28367,Maryam Sakinayeva,73,Ayol,Tadbirkor,True,14
28368,Nozimova Charos,44,Ayol,Ishlab chiqaruvchi,True,5
28369,Osiyeva Dunyo,76,Ayol,Muhandis,True,6
28370,Samina Iforayeva,40,Erkak,Talaba,True,12
28371,Mursalinaeva Samina,37,Erkak,Talaba,True,5
28372,Doniyor Shohruxov,47,Erkak,Huquqshunos,True,11
28373,Yunusov Amir,77,Ayol,Dasturchi,True,5
28374,Anisayeva Bonu,59,Ayol,Talaba,True,3
28375,Farangizova Munisa,60,Erkak,Dasturchi,True,2
28376,Iymona Oyshayeva,24,Ayol,Savdogar,True,12
28377,Fotima Afruzova,67,Ayol,Ishlab chiqaruvchi,True,9
28378,Aminova Muizza,51,Ayol,Ishlab chiqaruvchi,True,14
28379,Laylova Fotima,20,Erkak,Hisobchi,True,7
28380,Muhammadsodiqov Miron,59,Erkak,Dasturchi,True,14
28381,Zinnurova Hadicha,79,Ayol,Ishlab chiqaruvchi,True,13
28382,Miran Akmalov,65,Erkak,Hisobchi,True,1
28383,Usmonov Muhammadyusuf,25,Ayol,Hisobchi,True,1
28384,Jamshidov Sanjar,33,Ayol,Hisobchi,True,7
28385,Muhammadziyo Umarov,49,Erkak,Shifokor,True,14
28386,Muzdalifayeva Habiba,57,Erkak,Muhandis,True,7
28387,Laylo Hadichayeva,73,Erkak,Shifokor,True,9
28388,Shohrux Isfandiyorov,30,Ayol,Shifokor,True,2
28389,Ja’far Sardorov,67,Ayol,Nafaqaxo‘r,True,10
28390,Robiyayeva Dilnoz,73,Erkak,O‘qituvchi,False,3
28391,Fotimayeva Sadia,20,Ayol,Dasturchi,True,14
28392,Mustafayev Shahriyor,77,Erkak,O‘qituvchi,True,10
28393,Muhammadayubov Fuzayl,78,Ayol,Nafaqaxo‘r,True,11
28394,Ruhshonova Nilufar,66,Erkak,Dasturchi,True,1
28395,Rayyonova Durdona,66,Erkak,Ishlab chiqaruvchi,True,4
28396,Solihayeva Malak,66,Ayol,Ishlab chiqaruvchi,True,10
28397,Muzayyana Zakiyaxonova,23,Ayol,Dasturchi,True,4
28398,Sadiyeva Sa’diya,21,Ayol,O‘qituvchi,True,12
28399,Dalerov Ismoil,63,Erkak,Dasturchi,True,11
28400,Safina Zaynabova,23,Erkak,Nafaqaxo‘r,True,5
28401,Saidov Gabriel,76,Ayol,Talaba,True,3
28402,Xolidov Firdavs,66,Ayol,Boshqa,True,4
28403,Ja’far Muhammadaminov,65,Ayol,Boshqa,False,14
28404,Bibisorayeva Saida,29,Ayol,Talaba,True,14
28405,Mahmudov Akmal,74,Erkak,Shifokor,False,1
28406,Habibov Shohjahon,23,Erkak,O‘qituvchi,True,1
28407,Alinurov Zayd,79,Ayol,Talaba,True,12
28408,Samirova Mushtariy,21,Erkak,O‘qituvchi,True,13
28409,Abduboriy Samandarov,30,Ayol,Muhandis,True,3
28410,Isfandiyor Ja’farov,35,Erkak,Dasturchi,True,3
28411,Humoyun Mustafayev,57,Erkak,Muhandis,True,6
28412,Jamshid Otabekov,69,Erkak,Savdogar,True,5
28413,Milana Dilnurova,39,Ayol,Dasturchi,True,12
28414,Roziyayeva Feruza,58,Erkak,Talaba,True,5
28415,Muzayyana Diyorayeva,70,Ayol,Ishlab chiqaruvchi,True,10
28416,Shahnozova Diyora,53,Erkak,Nafaqaxo‘r,True,14
28417,Humayra Sevinchova,58,Ayol,Talaba,True,11
28418,Boburov Isfandiyor,54,Ayol,Talaba,True,13
28419,Mehrimoh Osiyeva,74,Ayol,Nafaqaxo‘r,True,3
28420,Muhammadamin Abrorov,20,Erkak,O‘qituvchi,True,2
28421,Afruzova Afruza,28,Erkak,Shifokor,True,1
28422,Rumaysa Hadijayeva,41,Erkak,Talaba,True,13
28423,Iymona Dunyoeva,74,Ayol,Dasturchi,True,5
28424,Muhammadsodiq Saddamov,72,Erkak,Hisobchi,True,10
28425,Milana Sumayyeva,40,Ayol,Boshqa,True,4
28426,Samirov Nurmuhammad,36,Erkak,Savdogar,True,3
28427,Asilbekov Humoyun,35,Ayol,Tadbirkor,True,2
28428,Samiyeva Asma,54,Erkak,Shifokor,True,8
28429,Jamshidov Xolid,61,Erkak,Boshqa,True,2
28430,Dildora Zakiyaxonova,37,Erkak,Boshqa,True,4
28431,Madinaeva Omina,59,Ayol,Savdogar,True,2
28432,Marjonova Samiya,36,Erkak,Savdogar,True,4
28433,Saddamov Diyor,38,Ayol,Muhandis,True,4
28434,Mustafayev Abdurahmon,20,Ayol,Nafaqaxo‘r,True,2
28435,Farhodov Bilol,55,Erkak,Hisobchi,True,5
28436,Doniyorov Xolid,38,Ayol,Hisobchi,True,11
28437,Abdurahmonov Kamron,68,Ayol,Shifokor,True,11
28438,Yasinaeva Zinnura,55,Erkak,Nafaqaxo‘r,False,13
28439,Halidov Shohrux,50,Ayol,Shifokor,True,4
28440,Shahzodov Shohjahon,30,Erkak,Savdogar,True,7
28441,Zakiyaxonova Dilnur,70,Ayol,Hisobchi,True,4
28442,Abduboriy Mustafayev,54,Erkak,Talaba,True,4
28443,Yusuf Temirov,71,Erkak,Shifokor,True,10
28444,Aliya Azizova,67,Erkak,Ishlab chiqaruvchi,True,6
28445,Mumtoz Sadiyeva,56,Ayol,Talaba,True,9
28446,Islom Zubayrov,66,Ayol,Tadbirkor,True,14
28447,Diyora Charosova,70,Erkak,Shifokor,False,2
28448,Yasina Durdonova,21,Ayol,Dasturchi,True,6
28449,Samir Abduboriyov,66,Ayol,Nafaqaxo‘r,True,5
28450,Shukronova Safiya,65,Erkak,O‘qituvchi,True,3
28451,Diyorov Nurmuhammad,21,Erkak,Ishlab chiqaruvchi,True,4
28452,Sardorov Muhammadyusuf,25,Erkak,Boshqa,True,1
28453,Aliyev Damir,18,Erkak,Ishlab chiqaruvchi,True,12
28454,Nurmuhammad Farizov,40,Erkak,Dasturchi,True,9
28455,Malak Sabinova,71,Erkak,Shifokor,True,4
28456,Xolid Shohjahonov,49,Ayol,Dasturchi,True,13
28457,Ibrohim Saddamov,21,Ayol,Boshqa,True,11
28458,Samiyeva Sevara,60,Ayol,Huquqshunos,True,5
28459,Jahongirov Abdulloh,50,Erkak,Hisobchi,True,12
28460,Zubayrov Yahyo,72,Ayol,Tadbirkor,True,6
28461,Farizayeva Mumtoz,64,Erkak,O‘qituvchi,True,9
28462,Usmonov Zakariyo,63,Erkak,Nafaqaxo‘r,True,14
28463,Kumushova Aliya,80,Erkak,Boshqa,True,10
28464,Samirov Miran,20,Ayol,Shifokor,True,7
28465,Mehrimohova Odina,47,Erkak,Tadbirkor,False,10
28466,Bobur Muhammadsodiqov,72,Erkak,Nafaqaxo‘r,True,2
28467,Halidov Abdumalik,68,Erkak,Huquqshunos,True,12
28468,Oysha Charosova,37,Ayol,Savdogar,True,9
28469,Muzayyanova Asma,22,Ayol,Nafaqaxo‘r,True,8
28470,Bilolov Firdavs,62,Ayol,Ishlab chiqaruvchi,True,2
28471,Muhammadsodiqov Zayd,72,Erkak,Savdogar,True,3
28472,Doniyorov Mironshoh,24,Erkak,Savdogar,True,10
28473,Muhammadaminov Abror,22,Erkak,Ishlab chiqaruvchi,True,14
28474,Malak Milanova,25,Erkak,Boshqa,True,9
28475,Dildora Sakinayeva,47,Ayol,Nafaqaxo‘r,False,7
28476,Behruzov Murod,58,Ayol,Hisobchi,True,13
28477,Jasur Shahzodov,62,Ayol,Tadbirkor,True,11
28478,Robiyayeva Muxlisa,78,Erkak,Tadbirkor,True,10
28479,Said Samirov,74,Ayol,Dasturchi,True,13
28480,Dilnurova Soliha,38,Erkak,Muhandis,True,6
28481,Sumayya Sakinayeva,29,Ayol,Muhandis,True,8
28482,Dilnur Charosova,74,Ayol,Muhandis,True,3
28483,Zaynab Sadiyeva,77,Erkak,O‘qituvchi,True,4
28484,Jalol Muhammadaliyev,21,Ayol,O‘qituvchi,False,7
28485,Ulug‘bek Halidov,79,Ayol,O‘qituvchi,True,9
28486,Saidova Diyora,19,Erkak,Savdogar,True,13
28487,Mursalinaeva Yasmina,53,Ayol,Savdogar,True,14
28488,Boburov Yasin,28,Ayol,Shifokor,True,11
28489,Abduazizov Nurmuhammad,40,Ayol,Muhandis,True,14
28490,Nozimova Afruza,25,Ayol,Muhandis,True,2
28491,Nurmuhammad Murodov,78,Erkak,Nafaqaxo‘r,True,10
28492,Abduboriy Asilbekov,79,Erkak,Talaba,True,8
28493,Abdulhamidov Fuzayl,75,Erkak,Huquqshunos,True,5
28494,Asadov Abduboriy,30,Ayol,Talaba,True,7
28495,Jahongir Fuzaylov,48,Erkak,Tadbirkor,True,11
28496,Robiyayeva Zakiyaxon,23,Ayol,Talaba,True,12
28497,Safiyeva Dunyo,33,Erkak,Ishlab chiqaruvchi,True,1
28498,Habiba Mohlaroyimova,76,Erkak,Dasturchi,True,12
28499,Osiyeva Musfira,59,Erkak,Huquqshunos,True,5
28500,Samirov Sanjar,77,Ayol,Dasturchi,True,11
28501,Bonueva Mumtoz,34,Erkak,Tadbirkor,True,13
28502,Muhammadziyo Mironov,73,Ayol,Talaba,True,7
28503,Kamronov Shohrux,78,Ayol,Huquqshunos,True,1
28504,Durdonova Malika,21,Ayol,Nafaqaxo‘r,True,10
28505,Sabina Asmanova,47,Ayol,Nafaqaxo‘r,True,13
28506,Rayyonova Saida,65,Erkak,Muhandis,True,5
28507,Damirov Abbos,28,Ayol,Hisobchi,True,5
28508,Sarvinoz Iymonova,57,Erkak,Talaba,True,9
28509,Muzayyanova Amina,31,Erkak,Dasturchi,True,1
28510,Muizzova Asma,40,Ayol,Talaba,True,14
28511,Muhammadaziz Alinurov,47,Ayol,Nafaqaxo‘r,True,12
28512,Muhsinova Malika,79,Ayol,Savdogar,True,11
28513,Iforayeva Sakina,79,Erkak,Nafaqaxo‘r,True,1
28514,Muhammadamin Dalerov,72,Ayol,Shifokor,True,1
28515,Muslimaeva Ruqiya,24,Ayol,Shifokor,True,12
28516,Mironshoh Sarvarov,64,Erkak,Dasturchi,True,12
28517,Yasinov Habib,37,Erkak,Talaba,True,10
28518,Ismoilov Laziz,48,Erkak,Savdogar,True,14
28519,Feruzova Mubina,35,Erkak,Savdogar,True,11
28520,Shahriyorov Muhammadziyo,56,Ayol,Nafaqaxo‘r,True,9
28521,Jalolov Bobur,59,Erkak,Boshqa,True,6
28522,Anisayeva Imona,30,Ayol,Huquqshunos,True,2
28523,Aliyeva Kumush,26,Ayol,Boshqa,True,9
28524,Yahyo Umarov,62,Erkak,Shifokor,False,4
28525,Miranov Behruz,77,Ayol,Tadbirkor,False,2
28526,Dunyo Jasminova,63,Ayol,Nafaqaxo‘r,True,5
28527,Samir Doniyorov,49,Erkak,Hisobchi,False,7
28528,Dovudov Anvar,34,Ayol,Ishlab chiqaruvchi,True,1
28529,Habibov Ja’far,77,Ayol,Muhandis,True,11
28530,Umar Islomov,80,Erkak,Muhandis,True,3
28531,Zakariyo Ismoilov,33,Erkak,Huquqshunos,False,4
28532,Abubakr Anvarov,30,Erkak,Tadbirkor,True,14
28533,Ruqiya Ansorova,64,Ayol,Tadbirkor,False,3
28534,Samandarov Abdumalik,59,Ayol,Muhandis,True,7
28535,Yunus Asilbekov,55,Ayol,Huquqshunos,True,10
28536,Boburov Miron,25,Ayol,Talaba,False,14
28537,Salohiddinov Firdavs,58,Erkak,Tadbirkor,True,3
28538,Mohlaroyimova Sumayya,67,Ayol,Boshqa,True,9
28539,Abrorov Samandar,51,Ayol,Boshqa,True,9
28540,Muslimov Laziz,52,Ayol,O‘qituvchi,True,13
28541,Muhammadziyo Damirov,58,Ayol,Dasturchi,False,11
28542,Abdumalikov Damir,25,Erkak,O‘qituvchi,True,14
28543,Asmira Mushtariyeva,56,Ayol,Hisobchi,False,3
28544,Abror Yusupov,57,Ayol,Talaba,True,14
28545,Abduboriy Mahmudov,64,Erkak,Muhandis,True,10
28546,Muslimov Asilbek,62,Erkak,Boshqa,True,1
28547,Saidova Bibisora,53,Ayol,O‘qituvchi,True,7
28548,Sabina Musfirayeva,40,Ayol,O‘qituvchi,False,12
28549,Doniyorov Xolid,41,Ayol,Talaba,True,13
28550,Zakiyaxon Oyshayeva,48,Ayol,Savdogar,True,10
28551,Odinaeva Kumush,28,Ayol,Hisobchi,True,9
28552,Fotimayeva Elif,29,Erkak,Nafaqaxo‘r,True,3
28553,Dovudov Muhammadsolih,55,Ayol,Nafaqaxo‘r,True,3
28554,Farzona Maryamova,55,Erkak,Boshqa,True,9
28555,Feruza Mohinurova,70,Ayol,Savdogar,True,8
28556,Malikova Afruza,69,Ayol,Tadbirkor,True,1
28557,Ulug‘bekov Yahyo,68,Erkak,Nafaqaxo‘r,True,7
28558,Shahnozova Ifora,67,Ayol,Dasturchi,True,13
28559,Asadov Isfandiyor,79,Ayol,Muhandis,True,12
28560,Muslimov Ismoil,37,Erkak,Tadbirkor,True,6
28561,Samirova Imona,35,Erkak,Nafaqaxo‘r,True,2
28562,Sadia Sarvinozova,59,Erkak,Ishlab chiqaruvchi,True,11
28563,Diyor Sanjarov,63,Ayol,Shifokor,True,4
28564,Sevinchova Osiyo,38,Erkak,O‘qituvchi,True,7
28565,Ulug‘bek Imronov,44,Erkak,Tadbirkor,True,2
28566,Mironshohov Murod,25,Ayol,Nafaqaxo‘r,True,12
28567,Iymonova Diyora,42,Erkak,Talaba,True,12
28568,Abdulhamid Fuzaylov,57,Erkak,Talaba,True,7
28569,Jasminova Oysha,21,Erkak,Muhandis,True,3
28570,Yasinaeva Ruqiya,34,Erkak,Dasturchi,True,3
28571,Mironshoh Xolidov,52,Erkak,Tadbirkor,True,1
28572,Miran Muhammadziyoev,20,Erkak,Savdogar,True,10
28573,Soliha Sadiyeva,47,Ayol,Dasturchi,True,9
28574,Islom Muhammadayubov,66,Ayol,Hisobchi,True,6
28575,Asilayeva Shahnoza,22,Erkak,Dasturchi,True,12
28576,Maftunova Yasina,77,Erkak,Tadbirkor,True,9
28577,Sakinayeva Asmira,25,Erkak,Talaba,True,1
28578,Samirov Ayub,52,Ayol,Huquqshunos,False,14
28579,Alzinova Ifora,75,Erkak,Huquqshunos,True,1
28580,Asadov Imron,41,Ayol,Tadbirkor,True,7
28581,Mahmud Samirov,76,Erkak,Talaba,True,5
28582,Otabekov Abdulhamid,41,Ayol,Boshqa,True,14
28583,Odina Yasinaeva,65,Erkak,Boshqa,True,14
28584,Shahinova Sa’diya,77,Erkak,Savdogar,True,7
28585,Roziyayeva Nozima,27,Ayol,Talaba,True,5
28586,Muizza Farzonova,31,Erkak,Savdogar,True,2
28587,Mubinova Mubina,23,Erkak,Talaba,True,11
28588,Sabinova Yasina,32,Ayol,Savdogar,True,2
28589,Farizayeva Dilnur,49,Erkak,Savdogar,True,8
28590,Safiya Nozimova,24,Ayol,Dasturchi,True,1
28591,Jamshid Muhammadayubov,23,Erkak,Boshqa,True,4
28592,Yahyoev Miron,55,Erkak,Talaba,True,8
28593,Usmonov Javohir,47,Erkak,Tadbirkor,True,10
28594,Muhammadyusupov Firdavs,44,Erkak,Tadbirkor,True,9
28595,Sardorov Mahdi,79,Erkak,Shifokor,True,6
28596,Muhammadamirov Abdurahmon,27,Erkak,Savdogar,False,3
28597,Abduazizov Muhammadali,43,Ayol,Ishlab chiqaruvchi,True,1
28598,Alinurov Akbar,72,Erkak,Dasturchi,True,2
28599,Sanjar Shahzodov,29,Erkak,Savdogar,True,14
28600,Farangiz Mushtariyeva,56,Erkak,Boshqa,False,13
28601,Muslimaeva Zarina,77,Erkak,Tadbirkor,True,5
28602,Umar Usmonov,23,Ayol,Talaba,False,10
28603,Nozimova Asmira,80,Ayol,Dasturchi,True,14
28604,Saidova Nozima,38,Erkak,Talaba,True,7
28605,Muhammadazizov Halid,29,Erkak,Talaba,False,2
28606,Habib Ulug‘bekov,58,Erkak,Nafaqaxo‘r,True,2
28607,Roziyayeva Muxlisa,78,Ayol,Savdogar,True,7
28608,Nozimova Muzayyana,35,Ayol,Muhandis,False,8
28609,Islom Muhammadsolihov,58,Ayol,Savdogar,True,8
28610,Muhammadaliyev Jamshid,63,Ayol,Dasturchi,True,3
28611,Ayub Samandarov,42,Ayol,Hisobchi,True,4
28612,Abduboriyov Otabek,69,Erkak,O‘qituvchi,True,11
28613,Ominova Safina,31,Ayol,Talaba,True,13
28614,Zubayr Humoyunov,41,Erkak,Muhandis,True,9
28615,Salohiddin Ulug‘bekov,74,Ayol,Dasturchi,True,3
28616,Murod Zubayrov,30,Ayol,Tadbirkor,True,7
28617,Aylin Durdonova,80,Erkak,Savdogar,True,13
28618,Firdavsev Shahzoda,60,Erkak,Dasturchi,True,2
28619,Gabriyelov Abubakr,79,Ayol,O‘qituvchi,False,4
28620,Sevinch Muizzova,79,Erkak,Ishlab chiqaruvchi,True,2
28621,Hasanov Javohir,37,Ayol,Hisobchi,True,9
28622,Dunyo Amirayeva,64,Erkak,Nafaqaxo‘r,True,1
28623,Samiyeva Hadicha,32,Ayol,Nafaqaxo‘r,True,11
28624,Shahzodov Jasur,49,Erkak,Huquqshunos,True,13
28625,Dunyo Sakinayeva,78,Ayol,Muhandis,True,10
28626,Saddam Dalerov,52,Erkak,Muhandis,True,12
28627,Nozimova Maryam,27,Ayol,Shifokor,True,9
28628,Dovud Akbarov,32,Erkak,Boshqa,True,1
28629,Saida Zaynabova,39,Erkak,Hisobchi,True,14
28630,Mehrojov Dovud,33,Erkak,Muhandis,True,13
28631,Bibisora Zinnurova,61,Erkak,Dasturchi,True,10
28632,Nilufar Odinaeva,71,Ayol,Dasturchi,True,9
28633,Zahro Hadijayeva,19,Ayol,Ishlab chiqaruvchi,True,9
28634,Sevarova Amina,73,Ayol,O‘qituvchi,True,5
28635,Muhammadsolih Mironov,18,Erkak,O‘qituvchi,True,6
28636,Omina Alzinova,69,Erkak,Nafaqaxo‘r,True,7
28637,Dilnoz Solihayeva,39,Erkak,O‘qituvchi,False,11
28638,Habiba Muxlisayeva,75,Erkak,Talaba,True,14
28639,Muhammadsodiqov Shahzod,22,Ayol,Nafaqaxo‘r,False,4
28640,Kamronov Farhod,54,Ayol,Ishlab chiqaruvchi,True,11
28641,Mustafo Mironshohov,37,Ayol,Dasturchi,True,1
28642,Abdurahmon Abrorov,35,Ayol,Nafaqaxo‘r,True,1
28643,Samandarov Imron,35,Ayol,Hisobchi,False,10
28644,Abbosov Akmal,32,Erkak,Tadbirkor,False,7
28645,Odina Zaynabova,78,Ayol,Dasturchi,True,4
28646,Mehrojov Yasin,18,Erkak,Boshqa,True,3
28647,Aylinova Roziya,73,Erkak,O‘qituvchi,False,14
28648,Sevara Shukronova,55,Ayol,Talaba,True,3
28649,Mubina Ominova,74,Ayol,Boshqa,True,14
28650,Usmonov Abdumalik,49,Ayol,Tadbirkor,True,11
28651,Shohruxov Damir,61,Erkak,Nafaqaxo‘r,True,7
28652,Farzona Hadichayeva,20,Erkak,Talaba,True,4
28653,Muhammadsolih Behruzov,54,Ayol,Hisobchi,True,13
28654,Otabek Mahdiev,75,Ayol,Shifokor,True,9
28655,Javohirov Ja’far,52,Erkak,Muhandis,True,4
28656,Zubayrov Behruz,31,Ayol,Huquqshunos,True,1
28657,Rayhona Mohlaroyimova,21,Ayol,Ishlab chiqaruvchi,True,7
28658,Habibov Abubakr,80,Erkak,Dasturchi,True,13
28659,Javohir Asadov,60,Erkak,Muhandis,True,8
28660,Samira Iymonova,52,Erkak,Hisobchi,True,14
28661,Dalerov Abubakr,53,Erkak,Tadbirkor,True,10
28662,Rayhona Nozimova,54,Erkak,Shifokor,True,2
28663,Daler Muslimov,43,Erkak,Tadbirkor,True,1
28664,Madina Munisayeva,70,Erkak,Hisobchi,True,4
28665,Muhsinova Fariza,40,Erkak,Shifokor,True,5
28666,Anvar Salohiddinov,38,Erkak,Ishlab chiqaruvchi,True,4
